gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2
2022103000,1419,52423,Jerry Jeudy,(8:09) (Shotgun) R.Wilson pass short middle to J.Jeudy to DEN 46 for 8 yards (R.Jenkins). JAX-R.Jenkins was injured during the play. His return is Probable.,2,1,10,DEN,JAX,DEN,38,8:09,10,0,C,8,NA,8,8,N,72,SHOTGUN,7,0.564978302,0.736093532,0.263906468,-0.005818453,0.005818453,1.965853839,0.532544977,NA,NA,NA,NA
2022100209,1497,47836,Miles Sanders,"(6:36) (No Huddle, Shotgun) M.Sanders right tackle to JAX 33 for 5 yards (T.Walker).",2,1,10,PHI,JAX,JAX,38,6:36,7,14,,NA,NA,5,5,N,48,SHOTGUN,7,0.518185139,0.48721661,0.51278339,0.001579948,-0.001579948,3.588482694,0.164340056,NA,NA,NA,NA
2022092200,3484,46104,Nick Chubb,(7:12) N.Chubb right tackle to PIT 47 for 3 yards (A.Highsmith; L.Ogunjobi).,4,1,10,CLE,PIT,NA,50,7:12,23,14,,NA,NA,3,3,N,60,SINGLEBACK,8,0.29796645,0.957539402,0.042460598,0.001199102,-0.001199102,2.805879347,-0.306186588,NA,NA,NA,NA
2022091106,2450,46111,Mike Gesicki,(1:07) T.Tagovailoa pass short middle to M.Gesicki to NE 31 for 1 yard (J.Bentley).,3,2,6,MIA,NE,NE,32,1:07,17,7,C,0,NA,1,1,N,42,SINGLEBACK,6,0.549847245,0.910654768,0.089345232,-0.004496578,0.004496578,3.771192947,-0.631180738,NA,NA,NA,NA
2022110610,2629,41325,Jerick McKinnon,(6:14) (Shotgun) P.Mahomes pass short left to J.McKinnon to TEN 29 for 2 yards (J.Kalu; D.Long).,3,1,10,KC,TEN,TEN,31,6:14,9,17,C,-6,NA,2,2,N,41,SHOTGUN,6,0.528428674,0.627356768,0.372643232,-0.019299783,0.019299783,4.182431205,-0.355331657,NA,NA,NA,NA
2022091102,3449,53440,Justin Fields,(9:03) (Shotgun) J.Fields left end to SF 12 for -1 yards (T.Hufanga).,4,1,10,CHI,SF,SF,11,9:03,13,10,,NA,NA,-1,-1,N,21,SHOTGUN,7,0.342040747,0.830019329,0.169980671,-0.009552147,0.009552147,5.062593385,-0.719538827,NA,NA,NA,NA
2022092510,3686,47784,Kyler Murray,"(4:21) (No Huddle, Shotgun) K.Murray scrambles right end to ARZ 40 for 2 yards (N.Scott).",4,1,10,ARI,LA,ARI,38,4:21,9,20,R,NA,NA,2,2,N,48,SHOTGUN,5,0.905591488,0.042216571,0.957783429,-0.016653986,0.016653986,1.599737474,-0.510211498,NA,NA,NA,NA
2022102304,4033,46071,Saquon Barkley,"(1:11) S.Barkley right end to JAX 16 for 4 yards (F.Oluokun; T.Campbell). The Replay Official reviewed the runner was inbounds ruling, and the play was REVERSED. S.Barkley right end pushed ob at JAX 16 for 4 yards (F.Oluokun; T.Campbell).",4,3,10,NYG,JAX,JAX,20,1:11,17,20,,NA,NA,4,4,N,30,I_FORM,8,0.023009602,0.007740116,0.992259884,0.034168812,-0.034168812,2.37769681,-0.100706543,NA,NA,NA,NA
2022091200,180,46096,Rashaad Penny,(12:19) R.Penny left guard to DEN 38 for 4 yards (B.Chubb; M.Purcell).,1,2,6,SEA,DEN,DEN,42,12:19,0,0,,NA,NA,4,4,N,68,SINGLEBACK,7,0.568934977,0.391481705,0.608518295,-0.01212278,0.01212278,2.969670567,-0.162190004,NA,NA,NA,NA
2022100206,2176,54572,Dameon Pierce,(13:27) D.Pierce left end to HST 35 for 8 yards (D.James; D.Tranquill).,3,1,10,HOU,LAC,HOU,27,13:27,7,27,,NA,NA,8,8,N,37,I_FORM,7,0.403606445,0.042945311,0.957054689,0.000558605,-0.000558605,1.420634693,0.394605745,NA,NA,NA,NA
2022091103,1171,52457,Chase Claypool,(10:18) (Shotgun) M.Trubisky pass short right to C.Claypool to CIN 3 for 4 yards (M.Hilton).,2,2,7,PIT,CIN,CIN,7,10:18,3,10,C,4,NA,4,4,N,17,SHOTGUN,7,0.686470807,0.390693352,0.609306648,-0.004841376,0.004841376,4.763822751,-0.375771741,NA,NA,NA,NA
2022101700,2569,40129,Latavius Murray,"(7:50) (No Huddle, Shotgun) L.Murray left end to DEN 41 for 6 yards (D.Tranquill).",3,1,10,DEN,LAC,DEN,35,7:50,13,13,,NA,NA,6,6,N,75,SHOTGUN,6,0.755114138,0.552709773,0.447290227,-0.005558845,0.005558845,1.822591097,0.321854022,NA,NA,NA,NA
2022091801,428,43380,Jacoby Brissett,(7:39) M.Dunn reported in as eligible.  J.Brissett scrambles right end pushed ob at NYJ 16 for 4 yards (K.Alexander).,1,2,7,CLE,NYJ,NYJ,20,7:39,0,0,R,NA,NA,4,4,N,30,SINGLEBACK,7,0.713875175,0.677523941,0.322476059,-0.001904728,0.001904728,4.457964651,-0.072752651,NA,NA,NA,NA
2022091805,1296,44901,D'Onta Foreman,"(7:35) D.Foreman right tackle to CAR 46 for 7 yards (J.Love, J.Ellis).",2,1,10,CAR,NYG,CAR,39,7:35,6,3,,NA,NA,7,7,N,49,I_FORM,7,0.428441465,0.504528623,0.495471377,-0.015094344,0.015094344,1.832096214,0.280621355,NA,NA,NA,NA
2022100911,1566,47808,Marquise Brown,"(5:33) (No Huddle, Shotgun) K.Murray pass short middle to M.Brown for 25 yards, TOUCHDOWN.",2,3,3,ARI,PHI,PHI,25,5:33,0,14,C,7,NA,25,25,N,35,EMPTY,6,0.839322269,0.125069994,0.874930006,0.064395823,-0.064395823,3.766370389,3.233629611,NA,NA,NA,NA
2022100600,3914,46109,Courtland Sutton,(2:27) R.Wilson pass short left to C.Sutton to IND 14 for 5 yards (S.Gilmore).,4,1,10,DEN,IND,IND,19,2:27,9,6,C,0,NA,5,5,N,91,SINGLEBACK,7,0.241551831,0.927792715,0.072207285,0.003653565,-0.003653565,4.36687173,-0.011794595,NA,NA,NA,NA
2022092502,783,40011,Travis Kelce,(1:20) (Shotgun) P.Mahomes pass short right to T.Kelce to IND 3 for 29 yards (B.Okereke).,1,3,7,KC,IND,IND,32,1:20,7,0,C,15,NA,29,29,N,42,SHOTGUN,6,0.985386729,0.522690047,0.477309953,-0.06860584,0.06860584,2.990276874,3.126915055,NA,NA,NA,NA
2022091811,2213,48646,Greg Dortch,(11:05) (Shotgun) K.Murray pass short left to G.Dortch to ARZ 45 for 29 yards (N.Hobbs).,3,1,15,ARI,LV,ARI,16,11:05,20,0,C,14,NA,29,29,N,26,SHOTGUN,6,0.685870886,0.977533688,0.022466312,-0.005169039,0.005169039,0.058382596,2.675469981,NA,NA,NA,NA
2022092504,2575,44853,Dalvin Cook,"(6:43) D.Cook right guard to DET 41 for 7 yards (A.Anzalone, M.Hughes).",3,1,10,MIN,DET,DET,48,6:43,14,17,,NA,NA,7,7,N,58,SINGLEBACK,6,0.521374643,0.638950035,0.361049965,0.026573844,-0.026573844,3.120882487,0.373892333,NA,NA,NA,NA
2022103003,2782,52443,D'Andre Swift,(6:07) (Shotgun) J.Goff pass short left to D.Swift to DET 23 for 2 yards (Z.Sieler).,3,3,27,DET,MIA,DET,21,6:07,27,24,C,-6,NA,2,2,N,31,SHOTGUN,4,0.831389546,0.52760452,0.47239548,-0.021161467,0.021161467,-0.839136324,-0.747071008,NA,NA,NA,NA
2022101000,2155,52440,Clyde Edwards-Helaire,(13:18) (Shotgun) C.Edwards-Helaire right guard to KC 48 for 2 yards (D.Perryman).,3,1,10,KC,LV,KC,46,13:18,10,20,,NA,NA,2,2,N,56,SHOTGUN,6,0.531123519,0.311171725,0.688828275,-0.019133493,0.019133493,2.777465716,-0.399372213,NA,NA,NA,NA
2022100201,2595,54616,Tyler Allgeier,(15:00) (Shotgun) T.Allgeier left tackle to CLV 30 for 7 yards (I.Rochell).,4,1,10,ATL,CLE,CLE,37,15:00,10,13,,NA,NA,7,7,N,73,PISTOL,7,0.476716787,0.539432686,0.460567314,0.013818622,-0.013818622,3.580993246,0.431383724,NA,NA,NA,NA
2022100912,741,43293,Ezekiel Elliott,(4:10) E.Elliott left guard to DAL 43 for 9 yards (T.Burgess; D.Kendrick).,1,3,1,DAL,LA,DAL,34,4:10,3,9,,NA,NA,9,9,N,44,I_FORM,7,0.110525876,0.460336976,0.539663024,-0.014893362,0.014893362,1.197311452,0.972344948,NA,NA,NA,NA
2022103000,2319,53454,Travis Etienne,"(13:42) T.Etienne left tackle to JAX 48 for 5 yards (B.Chubb, P.Surtain).",3,1,10,JAX,DEN,JAX,43,13:42,10,7,,NA,NA,5,5,N,53,SINGLEBACK,7,0.4620336,0.629494037,0.370505963,0.011887912,-0.011887912,2.509253401,0.112500724,NA,NA,NA,NA
2022091804,606,43525,Dwayne Washington,(4:21) D.Washington right tackle to NO 28 for 3 yards (A.Hicks; J.Tryon).,1,1,10,NO,TB,NO,25,4:21,3,0,,NA,NA,3,3,N,85,SINGLEBACK,8,0.451534688,0.571128178,0.428871822,-0.007524688,0.007524688,1.302350985,-0.489472738,NA,NA,NA,NA
2022101608,557,44820,Christian McCaffrey,(4:57) C.McCaffrey up the middle to CAR 21 for 8 yards (E.Jones; M.Copeland).,1,1,10,CAR,LA,CAR,13,4:57,0,3,,NA,NA,8,8,N,23,I_FORM,8,0.396761477,0.676820451,0.323179549,-0.013949636,0.013949636,0.423930397,0.404811624,NA,NA,NA,NA
2022091104,3307,53541,Amon-Ra St. Brown,(1:09) J.Goff pass deep right to A.St. Brown pushed ob at PHI 42 for 29 yards (D.Slay).,3,2,6,DET,PHI,DET,29,1:09,21,38,C,17,NA,29,29,N,39,SINGLEBACK,6,0.752266884,0.029723281,0.970276719,0.006826598,-0.006826598,0.80191522,2.12138273,NA,NA,NA,NA
2022101608,2477,41290,Allen Robinson,(1:06) M.Stafford pass short left to Al.Robinson to CAR 17 for 22 yards (K.Taylor).,3,1,10,LA,CAR,CAR,39,1:06,10,10,C,14,NA,22,22,N,49,SINGLEBACK,7,0.816708028,0.769369632,0.230630368,0.017431244,-0.017431244,3.41677503,1.289078647,NA,NA,NA,NA
2022103000,3381,53454,Travis Etienne,(9:33) T.Etienne left tackle to DEN 42 for 2 yards (M.Henningsen; Dj.Jones).,4,1,10,JAX,DEN,DEN,44,9:33,10,14,,NA,NA,2,2,N,54,SINGLEBACK,7,0.574844599,0.399541341,0.600458659,-0.018790159,0.018790159,3.064486882,-0.397787123,NA,NA,NA,NA
2022102303,2099,46320,Justin Jackson,"(10:18) J.Jackson right tackle to DET 18 for -7 yards (T.Hill). PENALTY on DAL-Q.Bohanna, Defensive Offside, 5 yards, enforced at DET 25 - No Play.",3,1,10,DET,DAL,DET,25,10:18,10,6,,NA,5,-7,5,Y,35,SINGLEBACK,7,NA,0.800966902,0.199033098,-0.012603307,0.012603307,1.342672595,0.542238506,Defensive Offside,NA,53621,NA
2022092200,577,44841,David Njoku,(5:31) (Shotgun) J.Brissett pass short middle to D.Njoku to CLV 49 for 8 yards (L.Wallace).,1,3,9,CLE,PIT,CLE,41,5:31,0,0,C,3,NA,8,8,N,69,EMPTY,6,0.991808355,0.609809574,0.390190426,-0.00664613,0.00664613,0.893804141,-0.187639367,NA,NA,NA,NA
2022102306,916,44995,Aaron Jones,(1:10) (Shotgun) A.Rodgers pass short right to A.Jones pushed ob at GB 29 for 7 yards (C.Holcomb).,1,3,13,GB,WAS,GB,22,1:10,3,7,C,-6,NA,7,7,N,32,SHOTGUN,5,0.943312466,0.206091527,0.793908473,0.00324359,-0.00324359,-1.166635293,-0.188510015,NA,NA,NA,NA
2022100910,309,44820,Christian McCaffrey,(10:59) C.McCaffrey right tackle to CAR 25 for no gain (C.Ward).,1,3,1,CAR,SF,CAR,25,10:59,0,7,,NA,NA,0,0,N,35,SINGLEBACK,8,0.338420421,0.225548146,0.774451854,-0.020883281,0.020883281,0.974787505,-1.901937304,NA,NA,NA,NA
2022103000,2771,53454,Travis Etienne,"(4:52) T.Etienne left guard to JAX 39 for 9 yards (K.Williams, K.Jackson).",3,1,10,JAX,DEN,JAX,30,4:52,10,14,,NA,NA,9,9,N,40,SINGLEBACK,6,0.467082947,0.345189363,0.654810637,0.026561465,-0.026561465,1.573830286,0.91750253,NA,NA,NA,NA
2022102310,2799,40011,Travis Kelce,(7:04) (Shotgun) P.Mahomes pass deep middle to T.Kelce to KC 49 for 18 yards (C.Ward) [K.Givens]. 0 YAC,3,2,4,KC,SF,KC,31,7:04,16,21,C,18,NA,18,18,N,79,EMPTY,6,0.464617521,0.28164034,0.71835966,-0.051090091,0.051090091,1.420224335,1.464903815,NA,NA,NA,NA
2022092503,2373,54528,James Cook,"(10:51) (No Huddle, Shotgun) J.Allen pass short right to J.Cook to BUF 39 for 8 yards (N.Needham; D.Riley).",3,1,10,BUF,MIA,BUF,31,10:51,14,14,C,-1,NA,8,8,N,41,SHOTGUN,6,0.711905897,0.400970869,0.599029131,-0.015681412,0.015681412,1.675615851,0.588077376,NA,NA,NA,NA
2022101602,748,42500,C.J. Uzomah,(4:40) Z.Wilson pass short right to C.Uzomah to NYJ 18 for 3 yards (A.Amos).,1,1,10,NYJ,GB,NYJ,15,4:40,0,0,C,3,NA,3,3,N,95,SINGLEBACK,7,0.716621518,0.629727736,0.370272264,0.008309141,-0.008309141,0.547735359,-0.430726661,NA,NA,NA,NA
2022101601,1359,46104,Nick Chubb,(8:39) N.Chubb left tackle to NE 49 for 3 yards (K.Dugger).,2,1,10,CLE,NE,CLE,48,8:39,3,3,,NA,NA,3,3,N,58,SINGLEBACK,7,0.667566121,0.638717778,0.361282222,-0.00548872,0.00548872,2.5369845,-0.189904689,NA,NA,NA,NA
2022102301,1830,44816,Leonard Fournette,(13:19) (Shotgun) L.Fournette right guard to TB 40 for 5 yards (S.Thompson).,3,2,3,TB,CAR,TB,35,13:19,7,0,,NA,NA,5,5,N,45,SHOTGUN,6,0.357517689,0.37742658,0.62257342,-0.013161775,0.013161775,1.7177736,0.651076206,NA,NA,NA,NA
2022110603,3127,52502,Josiah Deguara,(10:05) A.Rodgers pass short right to J.Deguara pushed ob at DET 28 for 6 yards (J.Okwara).,4,1,10,GB,DET,DET,34,10:05,15,6,C,6,NA,6,6,N,76,SINGLEBACK,7,0.638557255,0.760975379,0.239024621,-0.000483643,0.000483643,3.765827939,0.302900365,NA,NA,NA,NA
2022103005,685,52584,K.J. Osborn,(4:36) (Shotgun) K.Cousins pass short left to K.Osborn pushed ob at ARZ 43 for 3 yards (B.Baker).,1,1,10,MIN,ARI,ARI,46,4:36,7,3,C,-3,NA,3,3,N,64,SHOTGUN,5,0.452889621,0.85013173,0.14986827,-0.00180787,0.00180787,3.51915017,-0.454969233,NA,NA,NA,NA
2022092600,4008,43329,Sterling Shepard,(1:45) (Shotgun) D.Jones pass short middle to S.Shepard to NYG 21 for 12 yards (A.Brown).,4,1,10,NYG,DAL,NYG,9,1:45,16,23,C,12,NA,12,12,N,101,SHOTGUN,6,0.904041767,0.070060943,0.929939057,-0.010391557,0.010391557,0.582091974,0.066569553,NA,NA,NA,NA
2022100213,3997,52440,Clyde Edwards-Helaire,"(1:48) C.Edwards-Helaire left end to KC 48 for 9 yards (A.Winfield). PENALTY on KC-J.Fortson, Offensive Holding, 10 yards, enforced at KC 39 - No Play.",4,3,7,KC,TB,KC,39,1:48,31,41,,NA,-10,9,-10,Y,71,SINGLEBACK,8,NA,0.001942689,0.998057311,0.000301893,-0.000301893,0.082876844,-0.255095311,Offensive Holding,NA,48683,NA
2022100902,1432,45573,Austin Ekeler,(8:37) (Shotgun) A.Ekeler left tackle to CLV 47 for 15 yards (D.Ward).,2,1,10,LAC,CLE,LAC,38,8:37,14,10,,NA,NA,15,15,N,72,SHOTGUN,7,0.51356256,0.528670806,0.471329194,-0.04644125,0.04644125,2.139194791,0.958147181,NA,NA,NA,NA
2022100901,2020,53453,Najee Harris,(:56) (Shotgun) K.Pickett pass short right to N.Harris to PIT 32 for 5 yards (D.Jackson).,2,1,10,PIT,BUF,PIT,27,0:56,31,3,C,2,NA,5,5,N,83,SHOTGUN,5,0.887896299,0.994618909,0.005381091,0.000184089,-0.000184089,1.038472866,-0.417566314,NA,NA,NA,NA
2022100202,3552,52463,J.K. Dobbins,(5:41) J.Dobbins right end to BUF 4 for -3 yards (M.Milano).,4,2,1,BAL,BUF,BUF,1,5:41,20,20,,NA,NA,-3,-3,N,109,JUMBO,11,0.141648978,0.781320654,0.218679346,-0.066017196,0.066017196,6.151466122,-1.693222993,NA,NA,NA,NA
2022100906,4138,54506,Kenneth Walker,"(5:22) K.Walker right tackle to SEA 31 for 6 yards (S.Tuttle, P.Adebo).",4,1,10,SEA,NO,SEA,25,5:22,39,32,,NA,NA,6,6,N,85,SINGLEBACK,6,0.776105404,0.852481022,0.147518978,0.005442858,-0.005442858,1.09366556,-0.010443276,NA,NA,NA,NA
2022092505,1347,53549,Rhamondre Stevenson,(6:35) (Shotgun) R.Stevenson left tackle to BLT 3 for 2 yards (B.Washington).,2,1,5,NE,BAL,BAL,5,6:35,3,7,,NA,NA,2,2,N,105,SHOTGUN,7,0.353248894,0.58498792,0.41501208,0,0,5.656378907,-0.043005093,NA,NA,NA,NA
2022101611,1791,43293,Ezekiel Elliott,(:49) (Shotgun) E.Elliott left tackle to PHI 12 for 9 yards (C.Gardner-Johnson).,2,3,1,DAL,PHI,PHI,21,0:49,20,0,,NA,NA,9,9,N,89,SHOTGUN,6,0.593075871,0.97281201,0.02718799,-0.006337438,0.006337438,3.900584904,0.988817683,NA,NA,NA,NA
2022091106,2743,46277,Cedrick Wilson,(12:41) T.Tagovailoa pass short right to C.Wilson ran ob at MIA 18 for 8 yards (J.Tavai).,4,2,10,MIA,NE,MIA,10,12:41,20,7,C,5,NA,8,8,N,20,I_FORM,7,0.310431629,0.932010237,0.067989763,0.008578877,-0.008578877,-0.168258289,0.036098487,NA,NA,NA,NA
2022101607,196,52457,Chase Claypool,(12:53) (Shotgun) K.Pickett pass short left to C.Claypool to TB 39 for 14 yards (J.Dean).,1,1,10,PIT,TB,PIT,47,12:53,0,0,C,3,NA,14,14,N,57,SHOTGUN,6,0.763408422,0.334812174,0.665187826,0.02892934,-0.02892934,2.786261283,0.854846171,NA,NA,NA,NA
2022091812,2810,47856,David Montgomery,(9:15) D.Montgomery right end to GB 6 for 2 yards (D.Lowry).,4,2,8,CHI,GB,GB,8,9:15,24,10,,NA,NA,2,2,N,102,SINGLEBACK,7,0.879562199,0.968575881,0.031424119,0.002590601,-0.002590601,4.757422833,-0.681372144,NA,NA,NA,NA
2022100600,111,46173,Nyheim Hines,(14:13) (Shotgun) M.Ryan pass short left to N.Hines to IND 33 for 5 yards (Dj.Jones; N.Bonitto). IND-N.Hines was injured during the play.,1,3,7,IND,DEN,IND,28,14:13,0,0,C,0,NA,5,5,N,82,SHOTGUN,5,0.991240561,0.6112822,0.3887178,0.012900822,-0.012900822,-0.177757521,-0.935735354,NA,NA,NA,NA
2022091108,3712,54628,Kyle Philips,"(:45) (No Huddle, Shotgun) R.Tannehill pass short left to K.Philips pushed ob at TEN 36 for 3 yards (D.Holmes).",4,2,7,TEN,NYG,TEN,33,0:45,20,21,C,2,NA,3,3,N,77,SHOTGUN,6,0.95685935,0.445252605,0.554747395,-0.03999595,0.03999595,0.82016342,-0.072205084,NA,NA,NA,NA
2022091105,3139,46173,Nyheim Hines,(11:45) (Shotgun) M.Ryan pass short left to N.Hines to HST 4 for 9 yards (K.Grugier-Hill).,4,2,4,IND,HOU,HOU,13,11:45,20,3,C,6,NA,9,9,N,97,EMPTY,5,0.748260438,0.925000593,0.074999407,-0.005087866,0.005087866,4.694938363,1.122962178,NA,NA,NA,NA
2022100902,3062,44898,Kareem Hunt,"(2:26) K.Hunt right tackle to LAC 11 for 5 yards (K.Murray, S.Joseph).",3,1,10,CLE,LAC,LAC,16,2:26,21,27,,NA,NA,5,5,N,26,SINGLEBACK,6,0.465982378,0.370861705,0.629138295,-0.000774525,0.000774525,5.143346461,-0.001218634,NA,NA,NA,NA
2022103002,2935,47856,David Montgomery,"(5:17) (Shotgun) J.Fields pass short middle to D.Montgomery to CHI 32 for 13 yards (L.Vander Esch). FUMBLES (L.Vander Esch), RECOVERED by DAL-M.Parsons at CHI 36. M.Parsons for 36 yards, TOUCHDOWN.",3,3,16,CHI,DAL,CHI,19,5:17,35,23,C,7,NA,13,-19,N,29,SHOTGUN,6,0.942070246,0.957195098,0.042804902,0.024757109,-0.024757109,-1.322081734,-5.677918266,NA,NA,NA,NA
2022101607,143,54517,George Pickens,(14:02) (Shotgun) K.Pickett pass short right to G.Pickens pushed ob at PIT 42 for 8 yards (C.Davis).,1,1,10,PIT,TB,PIT,34,14:02,0,0,C,6,NA,8,8,N,44,SHOTGUN,6,0.716328204,0.301500237,0.698499763,0.029630609,-0.029630609,1.766342242,0.705770195,NA,NA,NA,NA
2022091802,2330,52474,Antonio Gibson,(10:59) A.Gibson right end to DET 47 for 8 yards (A.McNeill; W.Harris).,3,1,10,WAS,DET,WAS,45,10:59,22,7,,NA,NA,8,8,N,65,SINGLEBACK,6,0.569087505,0.838838503,0.161161497,-9.09E-05,9.09E-05,2.730682197,0.321732156,NA,NA,NA,NA
2022100209,596,52733,James Robinson,"(5:59) (No Huddle, Shotgun) J.Robinson right tackle to PHI 20 for 5 yards (H.Reddick).",1,1,10,JAX,PHI,PHI,25,5:59,0,7,,NA,NA,5,5,N,35,SHOTGUN,6,0.450618804,0.314908989,0.685091011,-0.01678234,0.01678234,4.463701373,0.157176954,NA,NA,NA,NA
2022100600,3371,53703,Deon Jackson,(12:38) D.Jackson left guard to DEN 37 for 1 yard (B.Browning; E.Uwazurike).,4,1,10,IND,DEN,DEN,38,12:38,9,6,,NA,NA,1,1,N,48,SINGLEBACK,7,0.513477981,0.546193186,0.453806814,0.032767497,-0.032767497,3.478460449,-0.575032012,NA,NA,NA,NA
2022091901,3735,44853,Dalvin Cook,"(3:28) (No Huddle, Shotgun) K.Cousins pass short middle to D.Cook to MIN 22 for 4 yards (T.Edwards).",4,2,3,MIN,PHI,MIN,18,3:28,24,7,C,3,NA,4,4,N,92,SHOTGUN,6,0.929421067,0.997942501,0.002057499,-9.81E-05,9.81E-05,0.62547863,0.456982032,NA,NA,NA,NA
2022091806,2645,47870,Damien Harris,(3:58) (Shotgun) D.Harris left guard to PIT 7 for 3 yards (D.Leal).,3,1,10,NE,PIT,PIT,10,3:58,6,10,,NA,NA,3,3,N,100,SHOTGUN,7,0.395831019,0.179426767,0.820573233,0.004831214,-0.004831214,5.105192175,-0.261975541,NA,NA,NA,NA
2022102400,513,53549,Rhamondre Stevenson,(7:14) (Shotgun) R.Stevenson left tackle to NE 26 for 5 yards (J.Brisker).,1,3,10,NE,CHI,NE,21,7:14,0,3,,NA,NA,5,5,N,31,SHOTGUN,7,0.968772769,0.665669581,0.334330419,-0.022237355,0.022237355,-0.594925801,-0.904722113,NA,NA,NA,NA
2022103010,1365,46256,Ray-Ray McCloud,"(6:07) (Shotgun) J.Garoppolo pass short middle to R.McCloud to SF 42 for 11 yards (T.Rapp). PENALTY on LA-T.Rapp, Unnecessary Roughness, 15 yards, enforced at SF 42.",2,2,15,SF,LA,SF,31,6:07,14,7,C,11,15,11,26,N,41,SHOTGUN,4,0.781157494,0.731895357,0.268104643,-0.049156588,0.049156588,0.71887657,2.556101084,Unnecessary Roughness,NA,47844,NA
2022100206,260,54572,Dameon Pierce,(11:53) D.Pierce right tackle to HST 37 for 9 yards (D.James; D.Tranquill).,1,1,10,HOU,LAC,HOU,28,11:53,0,7,,NA,NA,9,9,N,38,SINGLEBACK,8,0.456761122,0.270034889,0.729965111,0.020344879,-0.020344879,1.356699803,0.820464325,NA,NA,NA,NA
2022100203,242,44820,Christian McCaffrey,(12:16) C.McCaffrey left guard to CAR 39 for 3 yards (J.Thompson; Z.Allen).,1,2,4,CAR,ARI,CAR,36,12:16,0,0,,NA,NA,3,3,N,46,SINGLEBACK,7,0.566845775,0.57878409,0.42121591,0.000259995,-0.000259995,1.85635292,0.049303089,NA,NA,NA,NA
2022100200,2467,40129,Latavius Murray,(8:08) L.Murray right tackle to MIN 47 for 10 yards (J.Hicks; C.Bynum).,3,1,10,NO,MIN,NO,43,8:08,7,16,,NA,NA,10,10,N,67,SINGLEBACK,7,0.53966254,0.194390949,0.805609051,0.005600207,-0.005600207,2.541067576,0.616667961,NA,NA,NA,NA
2022101608,3028,44820,Christian McCaffrey,"(6:52) (Shotgun) C.McCaffrey up the middle to CAR 35 for 3 yards (B.Wagner, T.Lewis).",4,3,19,CAR,LA,CAR,32,6:52,24,10,,NA,NA,3,3,N,78,SHOTGUN,6,0.975128353,0.990822003,0.009177997,0.001980651,-0.001980651,-0.289466279,-0.898282845,NA,NA,NA,NA
2022100910,4030,53488,Terrace Marshall,"(2:25) (No Huddle, Shotgun) P.Walker pass short right to T.Marshall pushed ob at SF 49 for 12 yards (A.Thomas).",4,1,10,CAR,SF,CAR,39,2:25,15,37,C,12,NA,12,12,N,71,SHOTGUN,6,0.874050081,0.001437588,0.998562412,1.47E-05,-1.47E-05,2.043016492,0.755176366,NA,NA,NA,NA
2022101700,2524,40129,Latavius Murray,(9:03) L.Murray right guard to DEN 30 for 5 yards (D.Tranquill; K.Mack).,3,2,10,DEN,LAC,DEN,25,9:03,13,13,,NA,NA,5,5,N,85,SINGLEBACK,6,0.767865241,0.572369125,0.427630875,0.025234826,-0.025234826,0.809819008,-0.487803616,NA,NA,NA,NA
2022091113,3722,42369,Breshad Perriman,(3:04) B.Perriman right end to TB 41 for -7 yards (O.Odighizuwa).,4,3,4,TB,DAL,TB,48,3:04,3,19,,NA,NA,-7,-7,N,62,SINGLEBACK,7,0.376940936,0.00229812,0.99770188,-2.75E-05,2.75E-05,1.185226577,-1.741335597,NA,NA,NA,NA
2022091800,2482,54604,Isaiah Likely,(7:48) (Shotgun) L.Jackson pass short right to I.Likely pushed ob at BLT 28 for 3 yards (K.Kohou).,3,2,10,BAL,MIA,BAL,25,7:48,28,14,C,-2,NA,3,3,N,35,SHOTGUN,6,0.547728181,0.911520736,0.088479264,-0.000972778,0.000972778,0.806454501,-0.745533155,NA,NA,NA,NA
2022100300,1303,46830,Brandon Powell,(7:56) B.Powell left end to SF 9 for 11 yards (D.Lenoir).,2,1,10,LA,SF,SF,20,7:56,7,3,,NA,NA,11,11,N,30,SINGLEBACK,7,0.483958125,0.560030531,0.439969469,-0.010451641,0.010451641,4.77413206,0.533985666,NA,NA,NA,NA
2022091811,358,47807,Josh Jacobs,"(7:01) J.Jacobs up the middle to ARZ 4 for 2 yards (J.Thompson, L.Fotu).",1,1,6,LV,ARI,ARI,6,7:01,0,0,,NA,NA,2,2,N,104,I_FORM,8,0.509192646,0.807782819,0.192217181,-0.000482045,0.000482045,5.824679817,-0.087261573,NA,NA,NA,NA
2022091810,1470,54572,Dameon Pierce,"(12:20) (Shotgun) D.Pierce left guard to HST 32 for 4 yards (Dj.Jones, C.Sterns).",2,2,2,HOU,DEN,HOU,28,12:20,3,3,,NA,NA,4,4,N,38,SHOTGUN,6,0.559160411,0.753998633,0.246001367,-0.010722456,0.010722456,1.372532963,0.210286929,NA,NA,NA,NA
