"nflId","height","weight","birthDate","collegeName","position","displayName"
54600,"6-3",197,NA,"Fayetteville State","CB","Joshua Williams"
54601,"6-7",310,NA,"North Dakota State","G","Cordell Volson"
54602,"6-1",220,NA,"Western Kentucky","QB","Bailey Zappe"
54604,"6-4",240,NA,"Coastal Carolina","TE","Isaiah Likely"
54605,"6-5",295,NA,"Wake Forest","T","Zach Tom"
54606,"5-9",180,NA,"Houston","CB","Damarion Williams"
54607,"5-11",175,NA,"South Carolina State","CB","Cobie Durant"
54608,"6-3",250,NA,"Maryland","TE","Chigoziem Okonkwo"
54611,"6-2",232,NA,"Indiana","ILB","Micah McFadden"
54612,"6-5",325,NA,"Arizona State","DT","D.J. Davidson"
54613,"6-0",190,NA,"Boise State","WR","Khalil Shakir"
54614,"6-6",240,NA,"Nevada","TE","Cole Turner"
54615,"6-4",310,NA,"Stanford","DT","Thomas Booker"
54616,"5-11",220,NA,"Brigham Young","RB","Tyler Allgeier"
54618,"6-4",205,NA,"Texas-San Antonio","CB","Tariq Woolen"
54619,"5-10",220,NA,"Mississippi","RB","Snoop Conner"
54622,"6-4",200,NA,"Sam Houston State","CB","Zyon McCollum"
54624,"6-5",298,NA,"Missouri State","DT","Eric Johnson"
54625,"6-4",320,NA,"UCLA","DT","Otito Ogbonnia"
54627,"5-10",170,NA,"Samford","WR","Montrell Washington"
54628,"5-11",191,NA,"UCLA","WR","Kyle Philips"
54632,"5-11",206,NA,"Fresno State","CB","Daron Bland"
54633,"6-7",310,NA,"Southern Utah","T","Braxton Jones"
54635,"6-6",259,NA,"Oregon State","TE","Teagan Quitoriano"
54636,"6-5",300,NA,"Washington","C","Luke Wattenberg"
54637,"5-10",187,NA,"Toledo","CB","Samuel Womack"
54639,"6-4",256,NA,"Miami, O.","DE","Dominique Robinson"
54640,"6-3",290,NA,"Tennessee","DT","Matthew Butler"
54641,"6-3",239,NA,"Louisiana State","ILB","Damone Clark"
54642,"6-3",255,NA,"Virginia Tech","TE","James Mitchell"
54643,"6-6",320,NA,"Arkansas","DT","John Ridgeway"
54644,"6-4",270,NA,"South Carolina","OLB","Kingsley Enagbare"
54646,"6-1",235,NA,"Kansas","OLB","Kyron Johnson"
54648,"5-10",220,NA,"South Carolina","RB","Kevin Harris"
54650,"6-1",205,NA,"Villanova","CB","Christian Benford"
54653,"5-11",225,NA,"Oklahoma State","ILB","Malcolm Rodriguez"
54654,"6-6",245,NA,"Virginia Tech","OLB","Amare Barno"
54656,"6-0",191,NA,"Michigan State","WR","Jalen Nailor"
54660,"6-4",325,NA,"Georgia","G","Jamaree Salyer"
54663,"6-4",221,NA,"Southern Methodist","TE","Grant Calcaterra"
54665,"6-5",292,NA,"Northwest Missouri State","DT","Sam Roberts"
54666,"6-0",215,NA,"Southern California","RB","Keaontay Ingram"
54667,"6-1",196,NA,"Oklahoma","WR","Mike Woods"
54668,"5-10",205,NA,"Baylor","RB","Trestan Ebner"
54671,"6-3",291,NA,"Wisconsin","DE","Matt Henningsen"
54673,"6-0",230,NA,"Michigan State","TE","Connor Heyward"
54677,"6-0",190,NA,"Georgia","CB","Derion Kendrick"
54680,"6-3",315,NA,"Virginia Tech","C","Lecitus Smith"
54683,"6-5",265,NA,"Minnesota","TE","Ko Kieft"
54686,"6-1",195,NA,"Penn State","CB","Tariq Castro-Fields"
54687,"6-0",190,NA,"Arkansas","CB","Montaric Brown"
54688,"6-5",272,NA,"Oklahoma","DE","Isaiah Thomas"
54696,"6-2",235,NA,"Clemson","OLB","Baylon Spector"
54698,"6-3",210,NA,"Lenoir-Rhyne","WR","Dareke Young"
54702,"6-0",176,NA,"Arizona State","CB","Chase Lucas"
54703,"6-6",315,NA,"Ohio State","T","Thayer Munford"
54704,"6-1",201,NA,"Yale","FS","Rodney Thomas"
54705,"6-0",201,NA,"Oklahoma State","CB","Christian Holmes"
54708,"6-3",204,NA,"Washington State","CB","Jaylen Watson"
54709,"6-4",200,NA,"Valdosta State","CB","Christian Matthew"
54712,"6-2",221,NA,"Kansas State","QB","Skylar Thompson"
54716,"5-11",215,NA,"Rutgers","RB","Isiah Pacheco"
54717,"6-4",260,NA,"Coastal Carolina","DE","Jeff Gunter"
54718,"5-10",195,NA,"Kansas State","FS","Russ Yeast"
54721,"6-3",242,NA,"Penn State","OLB","Jesse Luketa"
54723,"6-3",190,NA,"Nebraska","WR","Samori Toure"
54725,"6-3",230,NA,"Purdue","RB","Zander Horvath"
54727,"6-1",212,NA,"Iowa State","QB","Brock Purdy"
54733,"6-3",325,NA,"Michigan","NT","Donovan Jeter"
54750,"6-2",275,NA,"Florida State","OLB","Keir Thomas"
54758,"6-4",250,NA,"Norfolk State","OLB","De'Shaan Dixon"
54778,"5-11",183,NA,"Mississippi","CB","Jaylon Jones"
54781,"6-2",232,NA,"Wisconsin","ILB","Jack Sanborn"
54784,"6-5",240,NA,"California","TE","Jake Tonges"
54810,"5-8",170,NA,"Utah","WR","Britain Covey"
54827,"6-3",250,NA,"Framingham State","DE","Joshua Onujiogu"
54833,"6-0",205,NA,"Illinois","FS","Tony Adams"
54846,"6-5",227,NA,"Ohio","TE","Armani Rogers"
54850,"5-10",200,NA,"Georgia Tech","WR","Kyric Mcgowan"
54871,"6-3",265,NA,"Purdue","DE","DaMarcus Mitchell"
54905,"5-8",225,NA,"Oklahoma State","RB","Jaylen Warren"
54915,"6-1",200,NA,"West Florida","FS","D'Anthony Bell"
54931,"6-2",223,NA,"Idaho State","WR","Tanner Conner"
54936,"5-9",187,NA,"Texas A&amp;M-Commerce","CB","Kader Kohou"
54937,"5-11",194,NA,"Oregon","SS","Verone McKinley"
54938,"6-0",185,NA,"Mississippi","WR","Braylon Sanders"
54939,"6-4",293,NA,"Nebraska","DT","Ben Stille"
54948,"6-3",379,NA,"Kentucky","NT","Marquan McCall"
54949,"6-3",230,NA,"Fresno State","OLB","Arron Mosby"
55000,"6-1",195,NA,"Vanderbilt","CB","Allan George"
55014,"5-9",194,NA,"Virginia Tech","RB","Raheem Blackshear"
55016,"6-4",260,NA,"Syracuse","DE","Kingsley Jonathan"
55030,"6-1",295,NA,"Appalachian State","DT","Demetrius Taylor"
55032,"6-3",260,NA,"North Carolina","OLB","Tomon Fox"
55042,"5-11",245,NA,"Central Michigan","FB","Troy Hairston"
55043,"6-1",230,NA,"Illinois","OLB","Jake Hansen"
55045,"6-1",296,NA,"Notre Dame","DT","Kurt Hinish"
55071,"5-10",180,NA,"Texas Tech","WR","Kaylon Geiger"
55087,"6-4",252,NA,"Wake Forest","OLB","Luiji Vilain"
55104,"6-2",195,NA,"Missouri Western","CB","Sam Webb"
55105,"6-1",220,NA,"Wake Forest","OLB","Luke Masterson"
55113,"6-1",218,NA,"Georgia Tech","RB","Jordan Mason"
55125,"6-6",311,NA,"Montana State","G","Lewis Kidd"
55133,"6-0",180,NA,"Weber State","WR","Rashid Shaheed"
55145,"5-8",190,NA,"Fresno State","RB","Ronnie Rivers"
55149,"6-3",205,NA,"Florida A&amp;M","FS","Markquese Bell"
55151,"5-10",207,NA,"Florida","RB","Malik Davis"
55157,"6-4",245,NA,"Indiana","TE","Peyton Hendershot"
55158,"6-2",205,NA,"Western Illinois","WR","Dennis Houston"
55168,"6-1",195,NA,"Ferris State","WR","Jared Bernhardt"
55173,"6-5",321,NA,"Kansas State","DT","Timmy Horne"
55175,"6-3",230,NA,"Colorado","ILB","Nate Landman"
55181,"5-11",190,NA,"Rutgers","CB","Tre Avery"
55190,"6-1",285,NA,"Maryland","DE","Sam Okuayinonu"
55200,"6-6",266,NA,"Indiana","DT","Ryder Anderson"
55212,"6-0",230,NA,"Iowa State","ILB","Jake Hummel"
55239,"6-2",300,NA,"Pennsylvania","DT","Prince Emili"
55240,"6-1",185,NA,"Buffalo","CB","Ja'Marcus Ingram"
55241,"6-2",280,NA,"Coastal Carolina","DT","C.J. Brewer"
